Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
19439,3438,13647,54108,71786,166231,283630,336434
19440,7254,17500,86842,71973,147236,375531,543187
19441,4035,16726,84741,120452,113056,247965,314623
19442,8936,16657,45116,66841,189113,250603,571557
19443,7397,32392,49314,46084,231138,160014,583169
19444,7851,49586,36629,103163,427384,315788,230514
19445,7048,20379,33734,70218,154968,696784,673428
19446,5006,9833,45891,101244,218021,219955,611617
19447,9622,11277,45896,121684,61998,233827,192286
19448,5842,13893,185638,118250,130864,237400,432406
19449,5681,15292,64066,264634,135001,230828,249239
19450,4046,29815,73050,85467,111004,278141,208755
19451,3773,16482,73785,48691,306908,250635,290822
19452,8747,32552,60308,72153,466099,410830,273429
19453,21464,55585,54848,151626,120158,220277,309539
19454,4679,11994,113903,70324,133974,299493,345934
19455,3425,22233,48031,50403,105454,177447,791361
19456,3555,25458,109461,119183,320801,274684,618439
19457,4103,17882,60538,91209,291466,140184,197138
19458,10310,14108,41547,143814,153552,289030,317469
19459,4094,31956,121787,137570,182167,548314,181630
19460,5145,23688,69411,69513,136812,284658,539165
19461,3148,39001,65387,71116,261693,275792,195482
19462,12673,27226,45375,101976,90682,165147,470792
19463,9037,14392,70433,168277,271824,395758,254571
19464,6802,13626,47705,119537,191935,288266,203442
19465,6580,11869,35434,96674,176664,280170,187091
19466,7517,16228,172130,79867,156618,186996,304696
19467,3591,12271,44052,74228,116267,207813,244757
19468,6284,13057,38118,266177,444720,238065,316068
19469,6230,23043,56731,113227,105006,195037,189286
19470,3063,41181,66755,66786,242964,171775,319852
19471,4583,15339,63398,79190,87476,224193,413615
19472,5700,19632,61097,98356,74193,382298,370236
19473,4360,28515,63168,142084,184863,265143,612655
19474,2855,20764,30094,132475,139203,329820,333364
19475,6972,39769,60344,75111,237330,349923,461969
19476,3709,23804,91159,64966,280704,338604,324936
19477,8258,14184,63978,280818,315455,306824,158421
19478,4959,34839,74943,60482,131297,439530,328291
19479,6789,15948,67794,120010,125690,221805,250851
19480,5305,19934,53427,81928,345924,326920,349545
19481,5947,11591,30045,70337,103343,145101,276776
19482,4110,33314,77273,227192,128737,244912,584821
19483,6514,10573,116169,84094,144960,296311,882572
19484,5940,18068,156687,194679,127623,400430,283992
19485,12936,10815,77927,70147,324184,305302,158603
19486,5482,51954,70125,59025,251581,320724,228088
19487,5293,14088,38002,60295,252173,346350,397207
19488,5273,48118,40847,87960,316932,164445,361998
19489,7987,24165,51588,174291,225965,457956,314009
19490,5932,37881,43381,120206,282518,280353,1125121
19491,4630,19350,19623,65572,167627,168599,265800
19492,16083,34232,54029,130694,209628,190013,479764
19493,5386,33569,74440,245836,202144,205929,153444
19494,4763,22097,48791,90104,268607,376189,449008
19495,6448,14116,70675,105930,161572,239797,233071
19496,6877,28997,86537,88119,224949,288878,468546
19497,7591,12306,48819,206145,93851,219064,443786
19498,9980,24752,45974,214494,144461,585743,215843
19499,7318,22754,94647,177104,125858,296209,381006
19500,4075,22054,86680,234538,138459,657098,473698
19501,5987,9564,29793,93011,131499,175619,276536
19502,4298,27034,43365,175928,133355,325925,381807
19503,6217,13424,99027,88946,166865,245538,271451
19504,4173,20747,57863,123060,211359,423960,487423
19505,10092,9201,96507,108240,205412,344039,211945
19506,6034,14814,77396,48578,243400,229866,241379
19507,5386,18750,68408,131530,184542,117547,434245
19508,4022,21738,50589,81570,51093,217097,574881
19509,6762,14015,62747,134758,92347,145213,219694
19510,5385,16910,116452,144066,209276,255492,356420
19511,5310,32297,82324,168146,96396,109532,354194
19512,5869,16727,49379,118360,262950,233814,789485
19513,6830,27466,92206,169878,229005,435127,250647
19514,4412,19948,34267,96905,227476,251272,240573
19515,3893,19605,77794,148092,242834,318780,280733
19516,7887,14264,27388,72268,197664,145409,426423
19517,3025,35137,53041,81438,76577,292098,302060
19518,7536,33729,30893,236623,174481,269757,676115
19519,5986,14524,39703,59964,486044,117468,161758
19520,11107,18102,67190,120725,76125,317090,321987
19521,4389,13057,86656,234166,334651,645432,905766
19522,5569,19340,60823,151919,142515,256498,342669
19523,4256,23372,63152,139070,164214,256085,598614
19524,10118,13234,82704,66343,69839,426612,385740
19525,4352,16929,62634,84082,249589,104119,185535
19526,4452,20683,73125,121566,103145,222310,427530
19527,2913,18486,41992,65867,163149,231517,397220
19528,12764,14982,89262,135869,133770,228138,388503
19529,7266,14277,55296,67365,237853,368907,314845
19530,4259,14864,53113,62538,279568,117523,482379
19531,9063,37391,73746,89447,243671,185423,305765
19532,6601,24877,61885,100893,317689,154363,177431
19533,7701,36694,67517,100204,114162,315829,226181
19534,5748,16946,95578,69690,135971,215623,474492
19535,12269,13815,103561,67520,250383,407377,489856
19536,4625,38667,62992,98947,261589,249450,364164
19537,4217,14104,117878,121796,138541,211398,249548
19538,4431,16041,52234,141641,105620,267296,603881
19539,3389,11862,87813,347788,275837,448860,607649
19540,7005,19476,52637,103495,151715,308751,603408
19541,17545,14517,66786,74317,187867,372587,367489
19542,6908,23733,38784,123793,179635,273891,411975
19543,12254,14448,39673,164042,209970,330620,332635
19544,2479,24067,70001,121192,148947,137877,585822
19545,3655,15841,95505,80027,158652,284234,474427
19546,16057,14255,67047,85970,456522,593058,720284
19547,3391,13509,59148,74375,92688,436649,351216
19548,12058,9054,56379,95819,214673,169459,332140
19549,8669,15023,47451,48206,288610,342483,186163
19550,5710,28813,103290,231778,311029,343554,395010
19551,5263,43867,54494,131104,185743,661315,427540
19552,4686,28271,83397,141914,617808,150072,580243
19553,3793,19948,49277,104013,90310,237472,216221
19554,3916,36963,44378,122374,148274,245669,177663
19555,3701,14978,71571,129464,289182,186704,202412
19556,5732,10888,93482,122097,447222,224570,546598
19557,7690,17016,70208,201139,284741,314992,650455
19558,9036,37756,54256,143564,155351,456199,346788
19559,9058,11541,30969,77256,87104,381966,387161
19560,4787,22888,65889,66978,264381,293499,211165
19561,15432,34451,70130,316672,187027,577171,283212
19562,9837,46234,34906,197886,128675,347488,130356
19563,7466,16223,76232,123650,140563,229903,230732
19564,4840,29126,81194,88006,139784,219752,285468
19565,6127,25246,49433,105355,155574,220456,337801
19566,13221,20246,110732,134782,173728,146829,268897
19567,5746,18352,59772,119214,323774,221352,303434
19568,3636,22354,41389,121582,316743,402735,354694
19569,6787,12397,86936,84640,183594,142170,243726
19570,6136,22072,45068,122571,276860,198639,183393
19571,6754,17281,30313,145631,245161,164061,332378
19572,5732,12726,42410,174252,135705,353286,460951
19573,5130,16555,41944,103150,215964,291146,199226
19574,4083,35921,76484,102701,119180,214137,363143
19575,9184,19405,56389,219672,173053,210198,327371
19576,6555,13465,67142,142044,188140,161078,346879
19577,4798,12063,41382,66155,144504,359578,533969
19578,5154,12833,74379,173815,211639,281484,175326
19579,12886,31003,63254,126342,96480,391477,300092
19580,8363,25306,39341,91682,218579,459269,448532
19581,4798,26466,42964,74438,288298,278360,361870
19582,4360,21206,97869,86856,147927,452900,459605
19583,4360,27157,61760,101802,111840,223988,456099
19584,6788,8779,89407,168010,191334,343347,449003
19585,9829,33922,40156,72567,168239,153064,267899
19586,5442,16755,114930,98954,87776,468269,411756
19587,3656,28384,59566,169590,329994,183223,382782
19588,4481,11783,43863,154628,130831,299584,245692
19589,8206,16008,84144,131708,142567,311509,293152
19590,3144,19831,32521,118782,289833,133165,755263
19591,4849,46704,108121,78389,147191,196466,289222
19592,2987,14262,49365,124759,96695,347391,513048
19593,5024,17480,56899,154986,217553,546788,288254
19594,8123,31663,46712,147317,81078,182962,368977
19595,6150,18869,60853,122257,140674,202667,245388
19596,5498,17635,44531,92073,226410,285498,225834
19597,4677,15422,41428,218173,103061,198461,225751
19598,4274,13519,38972,97897,190153,428777,202307
19599,6074,35432,91101,82043,167218,197525,173422
19600,6159,14275,91989,73759,169124,197817,352564
19601,9735,27957,36611,176019,270810,246704,496518
19602,11866,47979,35220,83892,310649,310031,639698
19603,5477,17108,72076,74170,373136,194954,634636
19604,8260,11819,63652,125209,183289,199085,227337
19605,6617,21333,52512,150172,202575,189415,571603
19606,3566,15306,51485,102936,127890,114050,302824
19607,4328,14924,214270,91747,139276,126409,299753
19608,6851,21917,93392,122780,145609,112119,496583
19609,7292,16966,99012,92192,217640,183889,345459
19610,4413,13613,139360,130829,96433,297375,265010
19611,4007,14574,34734,102270,177929,420445,412318
19612,5636,27960,84129,231478,170176,183076,545920
19613,6261,13751,75571,85919,89908,175181,234356
19614,26595,11728,94825,159799,242774,229336,194801
19615,2115,31683,39103,186994,166737,594147,366641
19616,3212,21703,64636,83920,183829,248233,586448
19617,7124,16019,69937,112298,163354,427660,212668
19618,9278,12972,62169,137065,142554,262664,486020
19619,6432,22824,83233,166558,175438,571727,329513
19620,14645,27684,80713,45064,81293,140695,397712
19621,8323,10597,79628,207068,216488,754069,187145
19622,7191,27727,91672,83214,298348,192231,196359
19623,8842,27424,44630,88160,228194,221999,315452
19624,9654,19496,64168,81731,229012,159428,585686
19625,3715,15955,59550,112546,172135,165848,381993
19626,8884,16731,98209,154752,200052,498597,444057
19627,3094,10386,38635,141863,257743,425627,286719
19628,5484,12840,59057,114672,132257,295629,473038
19629,3427,13019,34263,117518,286106,238003,278575
19630,6989,12662,63146,140320,99643,514440,462726
19631,5395,15200,45076,97499,379240,309724,835560
19632,4214,13417,75203,75991,213698,250781,209460
19633,3027,13760,60321,119656,350589,231891,347216
19634,3809,11670,24947,143365,144698,242434,848390
19635,3229,22205,109062,77777,153508,305206,457410
19636,9134,16624,60374,79308,322500,209713,550639
19637,7940,25819,90163,64831,143917,322598,268527
19638,4840,17645,57625,122726,247609,225838,346385
19639,16017,14697,91778,160890,111077,463677,299444
19640,11090,30473,75385,179115,126664,540108,663456
19641,10716,49936,70639,90257,240941,118591,275957
19642,4290,37070,69043,52995,267213,126555,201772
19643,5224,16635,61791,150306,458121,280084,305289
19644,7969,18393,130109,309721,311517,507262,559699
19645,9994,11863,40226,123534,186687,335735,321117
19646,6394,16597,84861,118631,224412,502126,286098
19647,5987,18474,48490,98477,126360,142244,168842
19648,5177,33569,47302,146413,184212,334336,225604
19649,7503,16376,62771,68842,166675,431418,263404
19650,7452,9068,36736,267988,140031,425908,229439
19651,3350,41241,62835,73451,171121,480754,479504
19652,6056,36054,86098,184481,87764,331031,522362
19653,6227,19098,32573,115898,231023,267224,387229
19654,5210,28660,97205,139226,248258,212883,404449
19655,6609,21188,65076,118841,219327,433795,472850
19656,4289,26542,63705,242409,272897,221529,362282
19657,3952,11092,39690,125320,106753,191283,253066
19658,8203,28917,99894,198480,110262,165938,236761
19659,5025,16438,60834,138469,130484,451658,395322
19660,4232,23636,88566,90833,136973,406332,217199
19661,6212,13254,119165,166388,262183,184131,336805
19662,3336,37500,139349,121758,87245,208719,245618
19663,5148,9221,33792,110814,143459,230602,184200
19664,13470,14562,117711,102663,208678,441389,828950
19665,3503,22773,62724,229595,163404,408922,435162
19666,5381,25431,94282,130917,242428,413184,252349
19667,7842,32493,89500,210110,123584,345472,622830
19668,4455,14890,29588,98313,492046,172282,331024
19669,4440,25287,85857,125536,168932,262060,401545
19670,4143,13516,64635,107324,127313,187055,186322
19671,4062,13212,40577,80511,100327,281920,413571
19672,4351,14662,54218,112621,280832,165567,380845
19673,13021,30865,115168,72073,254175,284487,727932
19674,5111,25223,75342,182150,117392,212151,462916
19675,8045,26007,30082,145453,231010,130606,272158
19676,3181,40688,108225,134377,145202,255582,368684
19677,7626,13507,41041,93692,98225,287195,812059
19678,3671,21154,157799,56894,166089,166878,555744
19679,6211,18710,60745,128582,176598,248137,657866
19680,4892,24542,60441,132879,697809,204920,637271
19681,5281,28719,119572,173329,213067,361396,307228
19682,4380,16128,116034,85071,130935,250757,457828
19683,4336,21594,118867,75294,154036,145303,314974
19684,8343,8697,48127,160079,172240,277087,340782
19685,3652,17826,80352,124463,235090,385061,731512
19686,6896,24774,33910,98730,283605,233402,480970
19687,6497,22137,51680,75972,164082,493620,249858
19688,8799,29982,42981,152191,329781,431779,186582
19689,16256,18777,57178,162346,117868,223142,997157
19690,8768,36982,32151,149534,221543,482145,227521
19691,6425,23192,135691,111404,206124,166061,193436
19692,7414,21753,34130,85382,139772,163124,225547
19693,9541,17831,85410,77345,256038,161264,228597
19694,6698,25206,38784,261689,155091,454090,307342
19695,7256,17033,53056,132460,138247,330119,174223
19696,18715,11875,63632,93939,179715,273447,237504
19697,11556,38766,39280,88011,143373,354840,357937
19698,7738,27482,33688,137569,189401,253092,606942
19699,14212,15513,82766,239962,206130,313650,585300
19700,4522,18648,41760,99321,78347,663094,503576
19701,8244,16435,89640,55221,183783,328629,139983
19702,4031,20193,48039,102646,253452,159237,293709
19703,5594,18244,31442,167579,179016,156953,280999
19704,6691,12450,74515,117871,113884,359301,582530
19705,5968,26859,35747,172367,94841,313922,224716
19706,9028,15630,32269,102181,362398,154876,336688
19707,9828,17359,32566,90422,146912,239993,345534
19708,4240,15703,41634,59020,93118,116678,476194
19709,7494,36490,60462,246090,268027,210329,343407
19710,7853,19425,44885,268404,233859,308610,233797
19711,6514,16205,44457,128599,293713,544903,507693
19712,12522,25471,39189,123333,183804,276323,474397
19713,6900,16387,48222,264979,412672,161124,215373
19714,7307,16696,62581,43498,120116,179076,395927
19715,3490,16753,32574,104591,287855,171809,715447
19716,10384,34085,43188,181878,124319,543426,428192
19717,9421,18635,45338,223695,287857,110629,368619
19718,4580,29579,28950,80593,158797,226010,328869
19719,2838,17727,52892,77679,254633,318829,325885
19720,6282,31946,39111,201239,178501,219090,436284
19721,4690,14123,72614,136107,104996,207692,327373
19722,4395,24375,37997,206287,223118,323415,378811
19723,4975,14753,50910,135947,196373,240608,163656
19724,6130,26359,62738,117175,117572,228458,251398
19725,8430,32643,44588,183983,124510,208826,613701
19726,7015,16216,49140,104646,173096,253660,484324
19727,5289,10412,53802,172076,510356,458101,309865
19728,13879,20208,53518,77759,163152,105667,494682
19729,8236,20927,56441,133105,174774,444720,276567
19730,3289,20617,56412,87733,101033,266949,346449
19731,7336,11686,50121,119042,367992,272874,266105
19732,3431,19976,40305,262737,169964,195876,501994
19733,5937,20620,53792,83763,110300,323172,388640
19734,6255,20579,50895,133465,224106,565185,213724
19735,9046,44040,57711,246502,225056,358331,385572
19736,4017,17114,73051,111899,311764,224552,606153
19737,6234,25778,71431,113920,313300,243206,314333
19738,7579,16245,161294,153480,297266,206726,527490
19739,11702,19563,47390,117118,194830,717650,424177
19740,12728,35850,39573,105150,132287,354532,323924
19741,4811,34966,107346,190453,237184,161918,241743
19742,5748,50950,64125,157278,201559,137926,303641
19743,9024,21883,70305,177744,102413,487629,444045
19744,7079,24216,38830,296118,168409,323973,187237
