Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
17046,6905,16126,59529,143239,389538,109795,317850
17047,8484,15590,89408,76643,156195,236308,230317
17048,9903,30432,87256,91641,109947,353052,288803
17049,5298,9208,87232,100530,116600,275725,238690
17050,8692,28989,46113,83655,246492,337598,531364
17051,4336,16523,53552,90824,242788,349190,218496
17052,6937,13450,62655,158968,144456,167210,764095
17053,6927,13709,35258,66134,195384,170944,235366
17054,7961,16501,31707,172515,130120,146301,329093
17055,6667,21807,73494,249533,353546,244163,727089
17056,11946,25548,38480,116607,148209,173461,652205
17057,6928,11715,41053,209486,180927,385601,430959
17058,5405,23728,86349,206148,91952,205750,462318
17059,7229,34715,63461,113602,183274,109489,225165
17060,13105,15003,53126,96367,133617,203844,466160
17061,10570,15261,77681,61727,223990,369320,230147
17062,5592,20856,39329,111843,228342,206967,326322
17063,10444,14152,46146,94387,151026,168802,281056
17064,6469,22029,52659,258479,352222,168865,274969
17065,4909,12217,64015,117690,114322,118746,400275
17066,10755,15926,36645,80864,86614,632172,302237
17067,10829,20354,114805,132186,162997,252232,377670
17068,7060,8522,79153,53656,173668,416339,293645
17069,10599,13051,47051,103345,213049,825385,416613
17070,9522,48442,52673,109223,265105,300836,546011
17071,7163,18495,36096,83602,229928,143188,347070
17072,7942,19110,70052,96514,171334,545441,659233
17073,3682,18642,98173,126290,113685,327057,271318
17074,5139,17539,64355,138540,120230,293664,330483
17075,7225,11051,30132,69261,205404,439387,506564
17076,7371,9711,85752,74681,117291,153545,435298
17077,3483,18457,53418,103875,293783,472842,271407
17078,5734,23256,59377,106296,178167,289299,381056
17079,5008,17517,40955,68948,102767,182719,434191
17080,9476,26263,26940,83237,138395,278248,832157
17081,15291,33797,94139,160652,257137,262992,286651
17082,6265,11866,47454,169716,108781,285056,360917
17083,8600,11574,99474,200818,161169,146860,373440
17084,4189,19921,58445,78619,220111,190510,335528
17085,6728,10377,113793,80648,150605,254647,324572
17086,5274,22609,68338,55689,400089,320433,294118
17087,8513,8439,40609,66258,109061,240355,174136
17088,7154,18685,74437,170373,186548,138045,388338
17089,3701,12980,75741,117794,101879,419624,725402
17090,7132,20366,52697,82886,213607,136804,250991
17091,6970,7160,83648,89569,129753,161645,263367
17092,7645,21568,43782,52316,131433,267138,569829
17093,4557,24529,95716,63178,279049,395337,360566
17094,6804,12946,57291,108949,178685,149598,418618
17095,9630,22047,32698,130343,87274,194652,367892
17096,8036,15016,61913,111119,226125,205130,226780
17097,5847,28526,62020,121624,102564,145691,531501
17098,4988,14712,34050,154271,189706,185102,471257
17099,7221,10371,52305,200496,227636,266413,442626
17100,11727,35552,28698,100600,279393,389901,267347
17101,5153,12779,61115,172807,193569,309308,733848
17102,7369,21120,51788,268694,321900,660013,305426
17103,14103,15915,44036,158037,145297,395489,214232
17104,4815,36921,25748,163730,305019,247733,370941
17105,5109,33622,129695,121858,354708,329416,268443
17106,5582,28344,48039,102720,307844,145241,231630
17107,10438,11459,37034,107070,182738,513136,255042
17108,8865,16476,75919,67458,120640,309348,531758
17109,9238,10244,67292,182533,131649,518882,370282
17110,5402,11953,49765,192987,191088,150855,202495
17111,4674,10849,90893,66178,395468,323114,605945
17112,3035,17179,24382,253497,357450,283311,190710
17113,8609,9672,59693,145117,157567,242404,330562
17114,3774,22471,41244,82951,221512,213149,483716
17115,8885,10728,39205,115500,159526,202805,203863
17116,11844,22719,26564,190110,190142,218752,458159
17117,8322,12182,50051,55709,497888,196250,327538
17118,5169,25644,71456,161731,632461,495130,553510
17119,7233,22748,40131,105993,203159,292903,286322
17120,3781,20309,88614,103124,236742,182168,481946
17121,10830,15843,60323,71222,127145,600674,572560
17122,7220,17455,66054,126193,224668,391067,550542
17123,5362,16045,62442,121816,174000,243227,231354
17124,10326,36186,73824,126379,243877,121842,228490
17125,4944,19504,103156,71309,208135,205024,445849
17126,17182,11772,48235,100390,125400,720475,274902
17127,3772,12950,39749,116671,159000,350198,458798
17128,9901,17889,173178,191219,231396,296454,283977
17129,4777,14744,61193,129549,256813,490314,184115
17130,5804,11947,121544,172376,196153,121503,285992
17131,9389,28118,50421,106716,107742,266822,197158
17132,6178,20952,74319,81422,123581,179136,287701
17133,8436,8616,45727,71994,271810,251770,340384
17134,15023,12925,96794,47797,172807,248877,315849
17135,3937,15924,84297,126247,205870,197069,458960
17136,9253,19423,42067,115864,508826,149395,276466
17137,5221,10289,26915,119752,355848,430141,291143
17138,8780,22075,67903,68185,221936,246329,218318
17139,5814,45084,95856,123625,161430,583225,254834
17140,5291,34459,64339,202174,181170,263872,267042
17141,22190,18312,28482,90233,178028,156274,373636
17142,3731,31381,69590,89085,346081,259522,262114
17143,5370,44011,39218,67858,167993,322641,475828
17144,11758,13721,64099,94836,226751,122113,257625
17145,17733,15986,46166,129451,172402,231605,452511
17146,5613,9259,58649,268084,121725,269236,357677
17147,6903,20057,90201,115789,234815,322179,321863
17148,8117,13425,73323,132224,66491,290066,283172
17149,5604,16964,92291,108893,91609,369303,137626
17150,7956,17607,39508,80197,444237,205865,242956
17151,7799,11698,84922,128237,157445,103277,239130
17152,3478,19410,135794,80217,270747,271469,353369
17153,5931,13703,53906,97003,251731,204214,283199
17154,6578,22591,47672,166075,111588,210938,542480
17155,7127,17978,32238,121007,134806,264775,172722
17156,12106,32590,67764,71741,118868,283814,329126
17157,7780,52833,51271,186287,162449,346896,212085
17158,11452,21830,122629,120765,268184,327006,418163
17159,3229,32119,93382,75455,117686,464886,437557
17160,9450,35072,28512,201542,223557,161883,259253
17161,13206,14117,46413,60131,136059,201956,202409
17162,4227,16777,125147,67837,106185,174966,254152
17163,7506,17666,46799,66126,264401,165521,323193
17164,6705,13230,65617,201104,163237,365315,284479
17165,7995,18893,58183,78836,205348,124154,219588
17166,10906,20772,70066,98555,156402,217310,283513
17167,8879,15079,84918,75422,179443,378633,252604
17168,3835,22400,75613,148140,194821,283156,261895
17169,5153,56430,51900,48927,152396,466239,225482
17170,3328,18640,38342,73420,96859,165333,271245
17171,7258,14234,63632,138480,197472,182720,305431
17172,3991,15680,42795,138697,290830,176635,565377
17173,5987,25164,136208,200963,183984,260174,238758
17174,4885,11465,59996,53345,253313,667762,244130
17175,7760,16604,110215,346478,121413,222613,263537
17176,3619,35847,91029,365787,186700,398794,417513
17177,4453,10965,57577,104589,183625,319714,342158
17178,6757,22069,71462,135648,204092,497488,317054
17179,6778,18603,39437,100042,262802,267593,215917
17180,7419,11251,40852,134396,175207,333868,101691
17181,5102,31108,104722,92284,130118,360894,258282
17182,10303,18089,29905,100078,108173,119554,240119
17183,6980,14996,82333,76887,361932,289637,313479
17184,5858,34275,38090,58354,179628,189507,414199
17185,2182,11812,78540,206069,215217,277750,207867
17186,8925,12440,37444,79237,142448,343473,307546
17187,2428,17075,100188,92514,80784,219786,333360
17188,5001,25781,46149,94261,315086,278026,140571
17189,4213,11502,122703,157499,242021,294724,167043
17190,3006,18869,34450,94904,208589,187153,323249
17191,5719,21172,93335,116713,157026,283061,264758
17192,4332,30852,55791,132960,192036,147318,335313
17193,3191,9002,52319,129158,201377,261038,675087
17194,12394,13034,88501,96310,137401,145417,416869
17195,7963,20763,123163,96632,241984,184454,636533
17196,5986,16264,51840,105926,211057,290556,343178
17197,16852,16548,40708,72775,148659,429960,289019
17198,13310,35192,39140,136538,149514,336766,322162
17199,7330,21116,74954,74403,119024,482723,308424
17200,6002,30957,79901,82607,151823,497988,480099
17201,4874,10012,37561,105900,151218,141065,609124
17202,5088,12091,187120,106381,155464,805090,293889
17203,6368,16746,44323,134834,306051,173267,337698
17204,6816,22531,55589,79807,122782,682912,661537
17205,3300,15114,52353,113700,250118,132380,357483
17206,6669,16199,106418,212922,97483,516736,476353
17207,8452,29207,68028,104309,124249,340806,413699
17208,11563,16663,51841,118651,336214,271661,395784
17209,4596,24958,96638,59495,157084,129041,295713
17210,10470,37939,126424,102386,399743,219473,180980
17211,5078,9422,99548,84937,167937,213555,289359
17212,16866,12178,52173,64425,222517,487332,382171
17213,8811,18353,68840,94873,142125,456576,394472
17214,3789,39334,44664,83746,117835,371913,455823
17215,4184,23927,60754,73688,325428,402324,501986
17216,3633,17906,88010,114093,125950,291297,568916
17217,9418,21218,65226,84976,243602,255278,617160
17218,12413,18372,65170,131966,128533,282094,244916
17219,4181,18226,113200,94568,207408,658741,277818
17220,6741,22495,92371,85059,212142,165598,122990
17221,6278,20649,55828,48724,200053,159035,946273
17222,4205,34147,137569,103134,126967,210166,283884
17223,6927,15574,45029,83266,174343,286394,337998
17224,10325,27775,55152,162737,151295,194967,451883
17225,5990,28430,29399,86874,232579,349967,551588
17226,9030,22012,61094,85457,217998,253677,407100
17227,11232,32015,74584,64204,181129,494285,422076
17228,3386,20705,50347,186785,167577,320383,267427
17229,7445,38400,49799,70509,301322,324679,427394
17230,4098,17216,57598,82998,139654,322451,319193
17231,10426,26060,99032,66283,226723,192779,240256
17232,10423,16620,151755,48261,378402,251277,458259
17233,3885,41071,60661,84660,142288,215140,192556
17234,8348,22830,65062,94764,199874,209948,307475
17235,13851,25647,69261,166289,446465,195777,352749
17236,6899,16092,49188,68760,222290,387902,274435
17237,5805,12811,63307,82379,292365,192520,386007
17238,7391,20543,90618,66824,126854,489024,318957
17239,8387,9238,92286,127033,257187,176812,380780
17240,6656,74090,40085,66235,132895,167226,722189
17241,12742,11126,48903,50343,184875,182145,454714
17242,10522,26023,52985,97063,200208,633437,988578
17243,8224,12815,48909,85392,194330,559622,474530
17244,5635,22432,66788,164289,165431,529345,311496
17245,5018,14504,46670,149494,216236,181195,314924
17246,6884,19832,66113,224909,120278,438379,289884
17247,4900,14848,43581,88110,206617,240518,315051
17248,7307,30705,50210,66903,224109,219603,249633
17249,19270,16832,60018,109471,128468,226402,346022
17250,5971,44927,64621,200208,347176,309032,350570
17251,5576,16379,201679,289774,200241,455202,289600
17252,5075,51823,35634,68588,192483,223512,293828
17253,6190,36854,73684,67436,232995,250617,312927
17254,3749,31791,35748,95686,109647,294869,212643
17255,5741,15199,53160,140465,161136,478316,676681
17256,3133,32927,53825,100950,173542,220892,253724
17257,5284,45236,65548,81140,121500,203320,295810
17258,11505,16473,60102,104872,124228,220200,342705
17259,5566,11198,55182,78073,235831,163187,590644
17260,3334,18726,86315,249069,222954,274593,424397
17261,4351,16757,62901,183198,232896,291094,338305
17262,11790,27366,43605,114809,115225,284995,481615
17263,11523,14222,35001,214726,271836,171897,286402
17264,8249,27282,51995,162675,119032,244784,531688
17265,8175,23044,188549,150380,199684,286192,364402
17266,5946,27617,82320,132073,243127,496319,462400
17267,3712,13481,33449,161733,135679,319622,197477
17268,5343,11416,33628,123478,200571,679756,297706
17269,7445,13751,56774,155904,141915,197347,780352
17270,5138,20116,120456,217628,258616,187068,307903
17271,2335,30651,54185,122829,203862,140372,437179
17272,5455,15879,84417,122503,124873,124632,256031
17273,3457,19153,35721,165365,119306,336370,209089
17274,9465,18080,102169,167015,144305,246071,226295
17275,8122,10274,74357,94556,138717,365049,600769
17276,4470,19921,93703,184104,128451,334896,476114
17277,13961,23259,100943,146930,136418,369502,346006
17278,10411,13205,90456,86222,140713,354232,378390
17279,8877,23419,64963,182336,110386,250513,456449
17280,6579,17297,92199,79478,403413,141344,225076
17281,3901,19349,34612,61448,209408,206634,291618
17282,6718,33508,45680,206905,179801,328222,672741
17283,3176,31687,30886,144593,125261,264770,271855
17284,8381,42709,96854,198328,88387,301042,351175
17285,3963,22779,82104,130719,143233,421755,665404
17286,4442,21783,72578,124519,215996,171071,526939
17287,5413,21609,78728,105557,132107,240759,191935
17288,13203,26056,56233,71612,280275,351427,369767
17289,4008,25051,62163,92192,310510,143138,829402
17290,9664,14047,57033,218023,151630,441368,429186
17291,6418,26726,81068,131921,179629,212156,527575
17292,6048,26483,40037,117957,130343,295306,259363
17293,9018,19605,64601,77485,182797,129127,290415
17294,3819,19984,56091,115680,180337,316165,525682
17295,5242,18112,46132,150230,166468,212701,481280
17296,5568,40047,119165,158159,171613,207192,356349
17297,2765,25825,49843,126303,313190,307236,385711
17298,5245,27069,47770,113467,291896,435099,633213
17299,5614,13096,62126,96647,187956,170358,263643
17300,5812,24982,51537,117570,121523,223531,227231
17301,5459,16396,77044,214313,173116,323057,553629
17302,8223,16411,39072,52141,259720,333730,242004
17303,7301,17655,54536,68649,137781,209554,284785
17304,5688,10802,106786,203574,239934,530145,407346
17305,11877,15808,70238,80592,215746,172029,387427
17306,6518,25687,26336,96828,245288,212052,581539
17307,4208,15587,51764,191832,151673,192673,373668
17308,12853,14030,38500,191923,173990,284723,278213
17309,7456,24205,45394,204626,230786,205544,389298
17310,10544,19299,53971,185938,315814,139069,213531
17311,6008,19400,40993,70093,178309,398026,242786
17312,6820,12348,47494,178687,212599,224863,151747
17313,6576,69689,122160,76001,208767,283976,503984
17314,7665,39913,57605,129271,165590,352612,728866
17315,4443,25600,72934,266590,164423,235224,341492
17316,6340,14929,65110,84554,161900,373031,264255
17317,3729,57230,95381,123091,186920,453540,402945
17318,8783,15799,49991,76009,310576,267866,404771
17319,4731,20311,91474,82490,292740,275039,434487
17320,7557,11816,82016,64543,219459,153229,743571
17321,4107,41287,83065,93827,315439,318110,288773
17322,8774,26965,34256,112700,160958,630128,173691
17323,4202,19961,93395,77755,144417,177229,307559
17324,4486,28757,33372,141753,178207,379267,361541
17325,6240,12914,103547,114800,231514,781118,893195
17326,4988,18173,95669,62657,171003,264762,364146
17327,8290,27640,66818,110676,351981,248214,615197
17328,6104,23254,80864,130869,143392,505182,444109
17329,6918,53760,54446,190350,184691,421286,542649
17330,4028,16837,40694,95366,139087,493090,248484
17331,15682,11325,91271,232517,131678,194768,389928
17332,4486,39810,36200,126856,144661,94032,393720
17333,6364,24155,30502,72926,192831,573351,309929
17334,4463,37340,54941,139426,215036,369528,213109
17335,4196,16202,34535,144338,238081,193578,388410
17336,5625,22417,48314,54287,165320,259495,300680
17337,3646,8530,35908,70449,151168,553176,342074
17338,4243,12365,29284,70109,265845,315857,221037
17339,2492,20864,54477,151981,204456,374547,594911
17340,4449,27276,37223,206183,64724,343931,274837
17341,12342,16077,65347,125758,78548,171217,498706
17342,6183,29924,27605,139545,337432,306789,441891
17343,3109,19253,67119,71203,155833,230641,317752
17344,8095,24511,81571,96435,116891,300858,312827
17345,5111,14674,28749,128705,105428,192113,206993
17346,9109,10466,104366,238231,164022,160562,308072
17347,4588,13437,53460,63983,144983,403126,219494
17348,4335,19349,103560,142933,178268,192210,155326
17349,5117,31552,53157,192361,139561,185672,697342
17350,10151,15183,52084,124453,255904,181000,578786
17351,5214,15599,44800,53665,292189,379521,424329
17352,7817,29761,52691,199537,201722,234331,266559
17353,7228,17542,97362,132371,165648,719836,232887
17354,4256,37430,57614,223442,483124,299825,296056
17355,6152,17862,66811,226385,139197,154649,405356
17356,4934,16562,49355,112344,132210,266207,374067
17357,4525,18217,51985,170500,184288,266617,187857
17358,7907,20784,62458,153211,169422,209732,377517
17359,4166,14487,44658,57100,158003,360068,383392
17360,8237,16136,73870,241870,69617,148464,355558
17361,4650,12047,73559,92410,197015,313457,280548
17362,10948,19111,49144,138123,132970,204667,333392
17363,3465,22347,25547,88744,203347,149183,351958
17364,8274,14357,54960,130494,371486,316807,580885
17365,6832,13187,43714,161623,271247,287004,482551
17366,7867,19608,45827,90784,146593,454650,260220
17367,6953,31413,26915,80272,223420,388891,584080
17368,5520,10317,72021,109803,261156,278310,324514
17369,6461,31029,39256,113673,192287,314450,785078
17370,6784,11612,28834,70602,144054,191459,207404
17371,8059,11354,54277,99958,106224,293728,248439
17372,3990,17232,87750,95713,170683,195342,219344
17373,13120,44391,48387,133523,224467,408476,327572
17374,10037,16475,30586,64558,159189,362095,345045
17375,6350,30026,77424,171797,118149,547497,289745
17376,4818,39957,85518,90494,207255,247514,499185
17377,15742,30769,38261,77983,167703,268941,650323
17378,6949,44331,27425,154437,105760,163862,367707
17379,6721,62702,79088,155161,196977,175096,255211
17380,11239,11626,43979,116299,355133,328684,436818
17381,3980,13093,48582,95016,186473,179133,242519
17382,6007,14601,95000,107945,122144,203700,339399
17383,9494,32836,35135,230330,199418,219465,361614
17384,6386,24570,59425,95483,128204,208515,274022
17385,8545,13810,61593,270170,140045,176303,166042
17386,5646,33361,75644,128651,100489,216956,313072
17387,6476,14328,101155,134092,98105,218463,590869
17388,6864,23950,95068,78888,146614,147864,266965
17389,7069,19475,82920,74633,152757,284608,301671
17390,4046,11468,71060,118789,175652,223962,319201
17391,9111,22125,48057,110270,217624,420085,231518
17392,3198,25013,28471,87175,107299,418533,386458
17393,2552,21965,92778,68040,126040,258902,246152
17394,3816,22812,61205,44174,218087,174171,233576
17395,9132,9782,101906,100580,219426,306012,321612
17396,15316,19596,49898,59023,332605,386081,221391
17397,4126,26798,88493,196716,156825,331584,232155
17398,10818,34022,75026,213183,193954,100053,465827
17399,19606,23335,47695,138116,148179,351121,283795
17400,10221,23559,211515,124379,505381,205461,275279
17401,5836,27873,65592,202983,185704,187577,497523
17402,3831,17941,77957,166194,139804,580784,260643
17403,5755,11787,76458,80976,177651,393245,220875
17404,13711,27785,41541,111948,250995,286769,506443
17405,3484,17013,93195,240155,131454,345898,591654
17406,6042,12904,35991,73840,149512,243888,500529
17407,8723,36308,63213,105928,139781,450778,521740
17408,9643,32961,118887,162466,89893,358020,320529
17409,9475,18877,76733,169729,119169,512976,693333
17410,5078,25146,85566,62284,238344,137245,423493
17411,3303,11466,64660,73821,195275,154025,216048
17412,6863,21063,58807,118092,196788,279503,152534
17413,2493,14363,59331,89481,256171,591617,328419
17414,13476,10155,22946,190441,132613,265543,205859
17415,7287,33370,63251,49814,153090,247329,187900
17416,5147,14683,71887,90708,276451,187653,229865
17417,9477,28166,45281,86537,177687,184573,404947
17418,8256,21078,51674,71232,225198,275194,165810
17419,11750,10829,135279,73480,235814,234296,411322
17420,11449,14340,134911,124821,104761,289570,291047
17421,7676,22242,49368,117463,164095,438912,230303
17422,4594,24845,73175,118310,112959,135157,314910
17423,5486,29995,68757,169773,136129,225387,421513
17424,6544,21538,64443,269042,193670,300039,360273
17425,9496,11458,89463,125686,238625,140315,355898
17426,4558,26112,46171,121903,182791,304927,415815
17427,6435,25483,87367,155684,129675,273341,548503
17428,4238,11358,55247,264577,113112,331082,461238
17429,3629,9504,52766,186085,150736,442816,312821
17430,6488,21813,39737,132118,320095,398156,402186
17431,9227,23657,76736,166449,158560,463195,360705
17432,8117,27488,31511,64018,194042,308419,325831
17433,6032,26810,66287,164315,112218,479386,294072
17434,9974,14157,81664,56057,158018,245173,336230
17435,10407,17114,87705,107433,178923,368586,829936
17436,5070,11156,37197,66355,219693,228233,330838
17437,9704,37042,66025,70042,150182,242617,166295
17438,8029,20376,41583,52187,102976,361441,196942
17439,10035,19983,64980,166813,178493,343169,281185
17440,3608,27810,35274,114065,84994,489118,209402
17441,2821,21807,55422,110100,137842,370111,721559
17442,12557,21999,66025,168928,258579,226388,579358
17443,6998,26030,46913,74820,168870,197039,206143
17444,5271,19869,49814,46079,88351,255487,159305
17445,12136,15224,80361,77070,84800,256887,486155
17446,10890,38455,66189,60635,221413,393113,353305
17447,6607,20910,58546,106349,318613,393298,382234
17448,3065,22461,41164,178655,227559,189970,419557
17449,6036,19694,32178,92400,304124,247617,352925
17450,4444,16125,92539,80731,185737,177923,297482
17451,5916,44283,46309,128977,160743,233144,317712
17452,4622,34355,66603,84357,102465,167009,187470
17453,5686,24245,124505,99540,152072,456515,934740
17454,9442,23574,33423,164251,189971,257033,567817
17455,3780,15395,44445,141290,86704,423434,231254
17456,8279,28830,54543,224756,104666,271634,334229
17457,4274,14081,49340,104592,129538,615038,424799
17458,5412,19426,50582,96788,148267,324290,437004
17459,5147,19246,66353,113793,329441,157778,324148
17460,6587,13776,54564,133187,83717,209367,394222
17461,9604,26948,55814,110550,174199,88207,746289
17462,7642,21171,51627,58966,209364,360611,421474
17463,5018,38453,68635,186855,199976,179288,323462
17464,12061,12926,31818,151501,144696,131234,993949
17465,5771,14015,31889,108901,112575,233866,261021
17466,13032,21163,39126,104532,120793,333568,565231
17467,8971,25736,29511,55407,200900,314886,426717
17468,6234,20575,31618,79124,267563,476600,226513
17469,4294,17734,48644,101699,182937,417485,379120
17470,5398,15228,33750,95861,209971,131182,320731
17471,9298,18647,66913,306123,99301,263868,479180
17472,6967,10980,56843,76937,197228,449207,217373
17473,5912,16592,55220,117922,109614,160716,550525
17474,4970,17784,82432,186541,230210,189853,350500
17475,4553,30845,52212,58698,250601,359857,501780
17476,4765,33996,83772,86455,236721,319027,701753
17477,18742,9578,28138,74778,168751,167384,355086
17478,4184,30902,46666,73833,295096,320730,308418
17479,5487,15194,78661,107104,186918,407447,243498
17480,8647,14136,56477,76761,178251,192888,263192
17481,9793,21018,61157,103400,200841,180301,403649
17482,7385,15708,83957,103162,120382,349723,462550
17483,5802,13128,98577,116018,106399,200047,656649
17484,9045,18088,53724,119099,144448,339691,382057
17485,8782,22768,46797,209429,111132,275310,307930
17486,3418,26461,35421,61579,137494,176947,179824
17487,8062,41822,59552,98720,167099,215608,202917
17488,7032,12585,47204,120043,131374,303374,630412
17489,4805,36233,34815,99952,262671,421986,296305
17490,5787,14870,89256,150231,148303,175309,264796
17491,4850,12904,79598,246987,354151,266849,241220
17492,6275,17928,72538,56613,111753,143236,170458
17493,6640,14790,86296,102540,171515,245217,320936
17494,5455,15200,48000,79375,124366,232166,414258
17495,5780,12690,110917,135536,93814,124081,310059
17496,8884,16990,45609,97472,255782,405111,473651
17497,7127,34763,33272,82080,224826,767561,317658
17498,6042,16670,48840,102517,302658,194908,171417
17499,7573,22732,93266,140578,103640,153372,736252
17500,10627,19187,26625,107462,184896,335915,156621
17501,7943,12168,83611,163334,111385,293188,666378
17502,7913,16095,51580,118466,182619,972822,339978
17503,6753,16245,48094,116050,174378,302931,522933
17504,11225,28602,41099,86909,183462,218614,197440
17505,7895,11796,68992,121115,194304,186965,277474
17506,4415,12354,45701,82803,117387,157092,971573
17507,4997,16327,46420,121262,164916,260316,520463
17508,6714,20305,79839,131630,347263,539261,198061
17509,5637,11056,35832,54773,330901,177709,419987
17510,6997,21385,39563,75504,295479,261545,326326
17511,6010,21884,65831,127744,300244,152727,467282
17512,5801,22429,42999,128869,371487,212554,222206
17513,5291,24375,124552,112697,166338,93066,670061
17514,10823,17260,33502,114660,313569,185365,256514
17515,6745,18368,34788,59847,201607,331386,320770
17516,9025,13098,207030,127929,268880,172275,668392
17517,7230,49027,73958,120945,139915,206313,168460
17518,5091,10027,59508,56501,559657,357147,374032
17519,3142,29973,76788,226028,240195,268012,231027
17520,4141,13242,127793,188542,215960,485058,426182
17521,7089,11681,71389,66320,285951,219136,640062
17522,5979,22743,123326,206199,467305,192539,419959
17523,3790,13927,56825,92094,118732,321471,303461
17524,3075,17709,41153,122080,227994,443580,521779
17525,3073,15810,62540,278051,271961,152951,603694
17526,9815,23791,67068,58489,222688,220979,398718
17527,2864,11634,46569,101769,302077,420819,403770
17528,7810,25070,107250,74361,162977,751005,428327
17529,9139,19976,74031,98459,184010,158595,180300
17530,5606,24798,64447,95795,233511,411811,331089
17531,5431,14710,68166,84702,207823,683921,205484
17532,4995,26913,39423,75131,373154,169690,386409
17533,8253,14781,98536,185676,174309,502367,463707
17534,10814,24861,90587,71039,187039,504067,478505
17535,2813,17259,51282,190553,351392,419043,250047
17536,5852,15488,83114,130594,377497,201963,855396
17537,3048,18706,143517,144495,215951,245298,346664
17538,4180,48555,130276,101738,172557,298711,442122
17539,7935,10105,70883,217970,113276,183455,916697
17540,2441,20064,37793,235919,237226,276828,395007
17541,13809,16137,79145,141463,248435,528506,216218
17542,8738,22605,49140,134392,229109,271266,295790
17543,4009,15773,55063,109400,132109,199737,342370
17544,13542,44515,71797,76420,176451,366015,332092
17545,7569,11442,48150,98496,414591,301280,389145
17546,14549,22320,69003,90038,482689,238569,502543
17547,6262,12927,59262,55674,91980,679539,436136
17548,4720,17725,39456,152304,138334,257810,174221
17549,9340,17427,47550,91036,227157,292644,740700
17550,11148,15690,34675,61950,225436,156662,258792
17551,4752,15196,67696,103556,176966,217644,333152
17552,9191,11088,25825,168513,304278,531691,192422
17553,16428,17505,53260,218044,107189,210586,257967
17554,6429,17371,47784,113533,108944,230446,198997
17555,5962,19473,107672,91460,362786,212177,320545
17556,3757,11646,149511,198571,202493,196296,291350
17557,7334,19912,44816,92278,121943,143816,171039
17558,3313,19970,114821,84677,137003,211391,745251
17559,12651,19887,41031,66957,209784,187143,326402
17560,9375,26704,29711,117643,73207,757673,499182
17561,4172,26371,53551,91561,140919,290098,307815
17562,14495,54633,111015,90147,97079,212153,301913
17563,4091,21927,41799,173814,204986,246152,536201
17564,4492,16074,48099,83653,145680,218533,520101
17565,4692,29307,56239,57088,173762,149367,197757
17566,4033,18122,63396,110681,259772,328838,481751
17567,16042,10877,63524,151729,449288,369911,214013
17568,5719,22309,77349,88820,364081,266683,420596
17569,4215,13481,43670,98991,180851,172893,494506
17570,11680,25877,114133,112879,157097,212583,623815
17571,4284,9311,69238,113565,242788,492205,285474
17572,6216,36629,35804,91048,234470,251093,354344
17573,5897,14121,33226,214287,198854,300076,308388
17574,3248,18149,75442,132762,128485,268193,820229
17575,6980,14238,68802,120711,286456,249489,471329
17576,6577,39935,99796,211883,140819,492533,173035
17577,4790,28404,57875,234530,168428,217303,556231
17578,6281,17918,35098,99319,218860,386223,445389
17579,4998,20978,40236,237341,469364,415978,374054
17580,9454,14361,24050,248227,86875,128476,152924
17581,5604,25978,70305,77112,193052,343641,632944
17582,6846,15453,103955,152286,156953,319182,225284
17583,9350,21830,96724,215846,210779,385419,672625
17584,5343,23258,82348,132174,97325,497680,377471
17585,9957,8839,56018,106688,173099,287489,242192
17586,16218,16925,66293,217105,155250,159180,274631
17587,6206,13723,95583,50278,137788,309085,512869
17588,7539,27787,89119,147609,177245,204095,200918
17589,6767,19396,133360,84009,137793,154029,265806
17590,4162,15972,85181,104875,447142,246314,270220
17591,4441,9846,22890,91015,123646,258607,473029
17592,5059,31155,75198,67068,212253,442008,217547
17593,9217,28025,39955,67844,188278,551857,859678
17594,7402,23040,76279,64176,189060,523910,150043
17595,12206,27770,54579,64690,293801,646888,394839
17596,4155,22205,77424,149662,124792,239043,425322
17597,4736,16432,80849,87466,256044,204423,735490
17598,7084,16860,120030,109543,128652,228525,292406
17599,5028,26805,24063,211776,287421,250149,176426
17600,7231,27971,152116,131649,405733,210174,232061
17601,11671,16258,55514,107307,159442,181501,664505
17602,9034,29377,46401,126507,208287,240216,762927
17603,4230,16619,46221,194351,218367,400816,434851
17604,4651,32861,75201,58905,227763,467257,282557
17605,3280,11448,78735,99029,255165,152685,218988
17606,3820,17454,53873,89502,158837,230207,307782
17607,17710,17047,31071,78662,97881,165802,161049
17608,2858,21643,42721,91166,190442,203078,364691
17609,4326,19891,64264,224040,116583,251906,696042
17610,10322,17574,52732,171679,101551,256057,764951
17611,8356,15318,55331,178691,563344,192147,320702
17612,11304,17801,102106,89708,155078,437527,551948
17613,10418,12029,27193,50711,257624,123224,704004
17614,5098,11420,58418,141916,241255,514933,433671
17615,7563,11689,96099,74180,404437,136743,859747
17616,6274,19560,33633,81019,177162,270702,199514
17617,5292,21883,41993,124152,135077,147838,617945
17618,5970,24100,110401,88911,123230,185374,372101
17619,4204,39425,41038,184707,159298,382838,592070
17620,6917,10021,50354,85845,199011,285663,281781
17621,3880,29130,80463,87934,133634,500757,415737
17622,10741,17193,24601,105866,161745,299725,599028
17623,4889,11195,28687,220129,127477,497483,230010
17624,4567,11768,54971,166820,91655,339414,393178
17625,6761,23135,58134,244612,167983,211651,509053
17626,5285,21507,72133,155072,169672,221335,951443
